DateTime,Time,Junction,Vehicles,ID
29-01-2017,23.00,1,57,20170129231
30-01-2017,0.00,1,53,20170130001
30-01-2017,1.00,1,49,20170130011
30-01-2017,2.00,1,45,20170130021
30-01-2017,3.00,1,50,20170130031
30-01-2017,4.00,1,48,20170130041
30-01-2017,5.00,1,47,20170130051
30-01-2017,6.00,1,49,20170130061
30-01-2017,7.00,1,51,20170130071
30-01-2017,8.00,1,59,20170130081
30-01-2017,9.00,1,72,20170130091
30-01-2017,10.00,1,83,20170130101
30-01-2017,11.00,1,88,20170130111
30-01-2017,12.00,1,90,20170130121
30-01-2017,13.00,1,79,20170130131
30-01-2017,14.00,1,87,20170130141
30-01-2017,15.00,1,95,20170130151
30-01-2017,16.00,1,88,20170130161
30-01-2017,17.00,1,85,20170130171
30-01-2017,18.00,1,91,20170130181
30-01-2017,19.00,1,97,20170130191
30-01-2017,20.00,1,112,20170130201
30-01-2017,21.00,1,93,20170130211
30-01-2017,22.00,1,93,20170130221
30-01-2017,23.00,1,81,20170130231
31-01-2017,0.00,1,71,20170131001
31-01-2017,1.00,1,67,20170131011
31-01-2017,2.00,1,59,20170131021
31-01-2017,3.00,1,56,20170131031
31-01-2017,4.00,1,48,20170131041
31-01-2017,5.00,1,41,20170131051
31-01-2017,6.00,1,47,20170131061
31-01-2017,7.00,1,48,20170131071
31-01-2017,8.00,1,53,20170131081
31-01-2017,9.00,1,62,20170131091
31-01-2017,10.00,1,90,20170131101
31-01-2017,11.00,1,98,20170131111
31-01-2017,12.00,1,93,20170131121
31-01-2017,13.00,1,83,20170131131
31-01-2017,14.00,1,94,20170131141
31-01-2017,15.00,1,87,20170131151
31-01-2017,16.00,1,84,20170131161
31-01-2017,17.00,1,79,20170131171
31-01-2017,18.00,1,85,20170131181
31-01-2017,19.00,1,89,20170131191
31-01-2017,20.00,1,92,20170131201
31-01-2017,21.00,1,89,20170131211
31-01-2017,22.00,1,84,20170131221
31-01-2017,23.00,1,75,20170131231
01-02-2017,0.00,1,69,20170201001
01-02-2017,1.00,1,60,20170201011
01-02-2017,2.00,1,57,20170201021
01-02-2017,3.00,1,48,20170201031
01-02-2017,4.00,1,45,20170201041
01-02-2017,5.00,1,36,20170201051
01-02-2017,6.00,1,39,20170201061
01-02-2017,7.00,1,40,20170201071
01-02-2017,8.00,1,48,20170201081
01-02-2017,9.00,1,61,20170201091
01-02-2017,10.00,1,71,20170201101
01-02-2017,11.00,1,72,20170201111
01-02-2017,12.00,1,76,20170201121
01-02-2017,13.00,1,69,20170201131
01-02-2017,14.00,1,77,20170201141
01-02-2017,15.00,1,76,20170201151
01-02-2017,16.00,1,76,20170201161
01-02-2017,17.00,1,76,20170201171
01-02-2017,18.00,1,78,20170201181
01-02-2017,19.00,1,83,20170201191
01-02-2017,20.00,1,85,20170201201
01-02-2017,21.00,1,100,20170201211
01-02-2017,22.00,1,91,20170201221
01-02-2017,23.00,1,82,20170201231
02-02-2017,0.00,1,74,20170202001
02-02-2017,1.00,1,64,20170202011
02-02-2017,2.00,1,59,20170202021
02-02-2017,3.00,1,48,20170202031
02-02-2017,4.00,1,44,20170202041
02-02-2017,5.00,1,43,20170202051
02-02-2017,6.00,1,43,20170202061
02-02-2017,7.00,1,51,20170202071
02-02-2017,8.00,1,53,20170202081
02-02-2017,9.00,1,59,20170202091
02-02-2017,10.00,1,74,20170202101
02-02-2017,11.00,1,100,20170202111
02-02-2017,12.00,1,103,20170202121
02-02-2017,13.00,1,88,20170202131
02-02-2017,14.00,1,89,20170202141
02-02-2017,15.00,1,90,20170202151
02-02-2017,16.00,1,84,20170202161
02-02-2017,17.00,1,85,20170202171
02-02-2017,18.00,1,94,20170202181
02-02-2017,19.00,1,93,20170202191
02-02-2017,20.00,1,91,20170202201
02-02-2017,21.00,1,88,20170202211
02-02-2017,22.00,1,90,20170202221
02-02-2017,23.00,1,83,20170202231
03-02-2017,0.00,1,73,20170203001
03-02-2017,1.00,1,61,20170203011
03-02-2017,2.00,1,56,20170203021
03-02-2017,3.00,1,50,20170203031
03-02-2017,4.00,1,45,20170203041
03-02-2017,5.00,1,38,20170203051
03-02-2017,6.00,1,39,20170203061
03-02-2017,7.00,1,43,20170203071
03-02-2017,8.00,1,55,20170203081
03-02-2017,9.00,1,64,20170203091
03-02-2017,10.00,1,74,20170203101
03-02-2017,11.00,1,77,20170203111
03-02-2017,12.00,1,79,20170203121
03-02-2017,13.00,1,70,20170203131
03-02-2017,14.00,1,75,20170203141
03-02-2017,15.00,1,77,20170203151
03-02-2017,16.00,1,73,20170203161
03-02-2017,17.00,1,71,20170203171
03-02-2017,18.00,1,72,20170203181
03-02-2017,19.00,1,79,20170203191
03-02-2017,20.00,1,77,20170203201
03-02-2017,21.00,1,77,20170203211
03-02-2017,22.00,1,74,20170203221
03-02-2017,23.00,1,73,20170203231
04-02-2017,0.00,1,64,20170204001
04-02-2017,1.00,1,55,20170204011
04-02-2017,2.00,1,51,20170204021
04-02-2017,3.00,1,41,20170204031
04-02-2017,4.00,1,35,20170204041
04-02-2017,5.00,1,32,20170204051
04-02-2017,6.00,1,33,20170204061
04-02-2017,7.00,1,35,20170204071
04-02-2017,8.00,1,39,20170204081
04-02-2017,9.00,1,43,20170204091
04-02-2017,10.00,1,47,20170204101
04-02-2017,11.00,1,51,20170204111
04-02-2017,12.00,1,52,20170204121
04-02-2017,13.00,1,48,20170204131
04-02-2017,14.00,1,44,20170204141
04-02-2017,15.00,1,44,20170204151
04-02-2017,16.00,1,51,20170204161
04-02-2017,17.00,1,47,20170204171
04-02-2017,18.00,1,50,20170204181
04-02-2017,19.00,1,59,20170204191
04-02-2017,20.00,1,62,20170204201
04-02-2017,21.00,1,64,20170204211
04-02-2017,22.00,1,62,20170204221
04-02-2017,23.00,1,59,20170204231
05-02-2017,0.00,1,50,20170205001
05-02-2017,1.00,1,41,20170205011
05-02-2017,2.00,1,35,20170205021
05-02-2017,3.00,1,33,20170205031
05-02-2017,4.00,1,33,20170205041
05-02-2017,5.00,1,31,20170205051
05-02-2017,6.00,1,29,20170205061
05-02-2017,7.00,1,33,20170205071
05-02-2017,8.00,1,34,20170205081
05-02-2017,9.00,1,44,20170205091
05-02-2017,10.00,1,45,20170205101
05-02-2017,11.00,1,43,20170205111
05-02-2017,12.00,1,44,20170205121
05-02-2017,13.00,1,46,20170205131
05-02-2017,14.00,1,43,20170205141
05-02-2017,15.00,1,46,20170205151
05-02-2017,16.00,1,44,20170205161
05-02-2017,17.00,1,44,20170205171
05-02-2017,18.00,1,53,20170205181
05-02-2017,19.00,1,58,20170205191
05-02-2017,20.00,1,56,20170205201
05-02-2017,21.00,1,63,20170205211
05-02-2017,22.00,1,59,20170205221
05-02-2017,23.00,1,61,20170205231
06-02-2017,0.00,1,52,20170206001
06-02-2017,1.00,1,43,20170206011
06-02-2017,2.00,1,41,20170206021
06-02-2017,3.00,1,41,20170206031
06-02-2017,4.00,1,33,20170206041
06-02-2017,5.00,1,33,20170206051
06-02-2017,6.00,1,33,20170206061
06-02-2017,7.00,1,44,20170206071
06-02-2017,8.00,1,45,20170206081
06-02-2017,9.00,1,56,20170206091
06-02-2017,10.00,1,89,20170206101
06-02-2017,11.00,1,93,20170206111
06-02-2017,12.00,1,95,20170206121
06-02-2017,13.00,1,82,20170206131
06-02-2017,14.00,1,95,20170206141
06-02-2017,15.00,1,93,20170206151
06-02-2017,16.00,1,89,20170206161
06-02-2017,17.00,1,82,20170206171
06-02-2017,18.00,1,89,20170206181
06-02-2017,19.00,1,93,20170206191
06-02-2017,20.00,1,97,20170206201
06-02-2017,21.00,1,91,20170206211
06-02-2017,22.00,1,89,20170206221
06-02-2017,23.00,1,81,20170206231
07-02-2017,0.00,1,72,20170207001
07-02-2017,1.00,1,64,20170207011
07-02-2017,2.00,1,56,20170207021
07-02-2017,3.00,1,52,20170207031
07-02-2017,4.00,1,45,20170207041
07-02-2017,5.00,1,39,20170207051
07-02-2017,6.00,1,44,20170207061
07-02-2017,7.00,1,48,20170207071
07-02-2017,8.00,1,55,20170207081
07-02-2017,9.00,1,60,20170207091
07-02-2017,10.00,1,73,20170207101
07-02-2017,11.00,1,84,20170207111
07-02-2017,12.00,1,79,20170207121
07-02-2017,13.00,1,72,20170207131
07-02-2017,14.00,1,88,20170207141
07-02-2017,15.00,1,89,20170207151
07-02-2017,16.00,1,79,20170207161
07-02-2017,17.00,1,77,20170207171
07-02-2017,18.00,1,83,20170207181
07-02-2017,19.00,1,90,20170207191
07-02-2017,20.00,1,84,20170207201
07-02-2017,21.00,1,79,20170207211
07-02-2017,22.00,1,78,20170207221
07-02-2017,23.00,1,71,20170207231
08-02-2017,0.00,1,70,20170208001
08-02-2017,1.00,1,58,20170208011
08-02-2017,2.00,1,50,20170208021
08-02-2017,3.00,1,49,20170208031
08-02-2017,4.00,1,44,20170208041
08-02-2017,5.00,1,34,20170208051
08-02-2017,6.00,1,39,20170208061
08-02-2017,7.00,1,47,20170208071
08-02-2017,8.00,1,51,20170208081
08-02-2017,9.00,1,59,20170208091
08-02-2017,10.00,1,77,20170208101
08-02-2017,11.00,1,81,20170208111
08-02-2017,12.00,1,78,20170208121
08-02-2017,13.00,1,77,20170208131
08-02-2017,14.00,1,84,20170208141
08-02-2017,15.00,1,80,20170208151
08-02-2017,16.00,1,78,20170208161
08-02-2017,17.00,1,72,20170208171
08-02-2017,18.00,1,77,20170208181
08-02-2017,19.00,1,80,20170208191
08-02-2017,20.00,1,83,20170208201
08-02-2017,21.00,1,82,20170208211
08-02-2017,22.00,1,81,20170208221
08-02-2017,23.00,1,74,20170208231
09-02-2017,0.00,1,63,20170209001
09-02-2017,1.00,1,57,20170209011
09-02-2017,2.00,1,53,20170209021
09-02-2017,3.00,1,49,20170209031
09-02-2017,4.00,1,40,20170209041
09-02-2017,5.00,1,35,20170209051
09-02-2017,6.00,1,40,20170209061
09-02-2017,7.00,1,45,20170209071
09-02-2017,8.00,1,50,20170209081
09-02-2017,9.00,1,57,20170209091
09-02-2017,10.00,1,76,20170209101
09-02-2017,11.00,1,105,20170209111
09-02-2017,12.00,1,93,20170209121
09-02-2017,13.00,1,81,20170209131
09-02-2017,14.00,1,90,20170209141
09-02-2017,15.00,1,86,20170209151
09-02-2017,16.00,1,81,20170209161
09-02-2017,17.00,1,77,20170209171
09-02-2017,18.00,1,87,20170209181
09-02-2017,19.00,1,95,20170209191
09-02-2017,20.00,1,94,20170209201
09-02-2017,21.00,1,92,20170209211
09-02-2017,22.00,1,88,20170209221
09-02-2017,23.00,1,74,20170209231
10-02-2017,0.00,1,74,20170210001
10-02-2017,1.00,1,63,20170210011
10-02-2017,2.00,1,53,20170210021
10-02-2017,3.00,1,50,20170210031
10-02-2017,4.00,1,44,20170210041
10-02-2017,5.00,1,40,20170210051
10-02-2017,6.00,1,44,20170210061
10-02-2017,7.00,1,46,20170210071
10-02-2017,8.00,1,51,20170210081
10-02-2017,9.00,1,64,20170210091
10-02-2017,10.00,1,76,20170210101
10-02-2017,11.00,1,85,20170210111
10-02-2017,12.00,1,80,20170210121
10-02-2017,13.00,1,71,20170210131
10-02-2017,14.00,1,79,20170210141
10-02-2017,15.00,1,79,20170210151
10-02-2017,16.00,1,73,20170210161
10-02-2017,17.00,1,68,20170210171
10-02-2017,18.00,1,68,20170210181
10-02-2017,19.00,1,77,20170210191
10-02-2017,20.00,1,78,20170210201
10-02-2017,21.00,1,81,20170210211
10-02-2017,22.00,1,80,20170210221
10-02-2017,23.00,1,70,20170210231
11-02-2017,0.00,1,64,20170211001
11-02-2017,1.00,1,56,20170211011
11-02-2017,2.00,1,47,20170211021
11-02-2017,3.00,1,42,20170211031
11-02-2017,4.00,1,35,20170211041
11-02-2017,5.00,1,31,20170211051
11-02-2017,6.00,1,29,20170211061
11-02-2017,7.00,1,32,20170211071
11-02-2017,8.00,1,30,20170211081
11-02-2017,9.00,1,41,20170211091
11-02-2017,10.00,1,44,20170211101
11-02-2017,11.00,1,46,20170211111
11-02-2017,12.00,1,44,20170211121
11-02-2017,13.00,1,41,20170211131
11-02-2017,14.00,1,40,20170211141
11-02-2017,15.00,1,45,20170211151
11-02-2017,16.00,1,41,20170211161
11-02-2017,17.00,1,43,20170211171
11-02-2017,18.00,1,45,20170211181
11-02-2017,19.00,1,54,20170211191
11-02-2017,20.00,1,56,20170211201
11-02-2017,21.00,1,57,20170211211
11-02-2017,22.00,1,56,20170211221
11-02-2017,23.00,1,52,20170211231
12-02-2017,0.00,1,43,20170212001
12-02-2017,1.00,1,37,20170212011
12-02-2017,2.00,1,37,20170212021
12-02-2017,3.00,1,32,20170212031
12-02-2017,4.00,1,31,20170212041
12-02-2017,5.00,1,26,20170212051
12-02-2017,6.00,1,26,20170212061
12-02-2017,7.00,1,27,20170212071
12-02-2017,8.00,1,31,20170212081
12-02-2017,9.00,1,40,20170212091
12-02-2017,10.00,1,41,20170212101
12-02-2017,11.00,1,48,20170212111
12-02-2017,12.00,1,44,20170212121
12-02-2017,13.00,1,41,20170212131
12-02-2017,14.00,1,42,20170212141
12-02-2017,15.00,1,44,20170212151
12-02-2017,16.00,1,44,20170212161
12-02-2017,17.00,1,47,20170212171
12-02-2017,18.00,1,50,20170212181
12-02-2017,19.00,1,57,20170212191
12-02-2017,20.00,1,55,20170212201
12-02-2017,21.00,1,59,20170212211
12-02-2017,22.00,1,62,20170212221
12-02-2017,23.00,1,58,20170212231
13-02-2017,0.00,1,51,20170213001
13-02-2017,1.00,1,47,20170213011
13-02-2017,2.00,1,41,20170213021
13-02-2017,3.00,1,40,20170213031
13-02-2017,4.00,1,37,20170213041
13-02-2017,5.00,1,37,20170213051
13-02-2017,6.00,1,40,20170213061
13-02-2017,7.00,1,47,20170213071
13-02-2017,8.00,1,46,20170213081
13-02-2017,9.00,1,57,20170213091
13-02-2017,10.00,1,85,20170213101
13-02-2017,11.00,1,96,20170213111
13-02-2017,12.00,1,88,20170213121
13-02-2017,13.00,1,80,20170213131
13-02-2017,14.00,1,143,20170213141
13-02-2017,15.00,1,134,20170213151
13-02-2017,16.00,1,134,20170213161
13-02-2017,17.00,1,135,20170213171
13-02-2017,18.00,1,141,20170213181
13-02-2017,19.00,1,156,20170213191
13-02-2017,20.00,1,110,20170213201
13-02-2017,21.00,1,96,20170213211
13-02-2017,22.00,1,85,20170213221
13-02-2017,23.00,1,76,20170213231
14-02-2017,0.00,1,67,20170214001
14-02-2017,1.00,1,59,20170214011
14-02-2017,2.00,1,53,20170214021
14-02-2017,3.00,1,48,20170214031
14-02-2017,4.00,1,41,20170214041
14-02-2017,5.00,1,39,20170214051
14-02-2017,6.00,1,35,20170214061
14-02-2017,7.00,1,44,20170214071
14-02-2017,8.00,1,46,20170214081
14-02-2017,9.00,1,55,20170214091
14-02-2017,10.00,1,71,20170214101
14-02-2017,11.00,1,76,20170214111
14-02-2017,12.00,1,76,20170214121
14-02-2017,13.00,1,67,20170214131
14-02-2017,14.00,1,80,20170214141
14-02-2017,15.00,1,79,20170214151
14-02-2017,16.00,1,75,20170214161
14-02-2017,17.00,1,77,20170214171
14-02-2017,18.00,1,73,20170214181
14-02-2017,19.00,1,80,20170214191
14-02-2017,20.00,1,79,20170214201
14-02-2017,21.00,1,73,20170214211
14-02-2017,22.00,1,76,20170214221
14-02-2017,23.00,1,65,20170214231
15-02-2017,0.00,1,68,20170215001
15-02-2017,1.00,1,56,20170215011
15-02-2017,2.00,1,50,20170215021
15-02-2017,3.00,1,47,20170215031
15-02-2017,4.00,1,37,20170215041
15-02-2017,5.00,1,35,20170215051
15-02-2017,6.00,1,34,20170215061
15-02-2017,7.00,1,42,20170215071
15-02-2017,8.00,1,45,20170215081
15-02-2017,9.00,1,54,20170215091
15-02-2017,10.00,1,82,20170215101
15-02-2017,11.00,1,85,20170215111
15-02-2017,12.00,1,86,20170215121
15-02-2017,13.00,1,75,20170215131
15-02-2017,14.00,1,82,20170215141
15-02-2017,15.00,1,85,20170215151
15-02-2017,16.00,1,77,20170215161
15-02-2017,17.00,1,73,20170215171
15-02-2017,18.00,1,79,20170215181
15-02-2017,19.00,1,82,20170215191
15-02-2017,20.00,1,83,20170215201
15-02-2017,21.00,1,83,20170215211
15-02-2017,22.00,1,82,20170215221
15-02-2017,23.00,1,73,20170215231
16-02-2017,0.00,1,69,20170216001
16-02-2017,1.00,1,55,20170216011
16-02-2017,2.00,1,53,20170216021
16-02-2017,3.00,1,47,20170216031
16-02-2017,4.00,1,38,20170216041
16-02-2017,5.00,1,39,20170216051
16-02-2017,6.00,1,42,20170216061
16-02-2017,7.00,1,46,20170216071
16-02-2017,8.00,1,48,20170216081
16-02-2017,9.00,1,57,20170216091
16-02-2017,10.00,1,67,20170216101
16-02-2017,11.00,1,81,20170216111
16-02-2017,12.00,1,76,20170216121
16-02-2017,13.00,1,70,20170216131
16-02-2017,14.00,1,79,20170216141
16-02-2017,15.00,1,80,20170216151
16-02-2017,16.00,1,74,20170216161
16-02-2017,17.00,1,69,20170216171
16-02-2017,18.00,1,68,20170216181
16-02-2017,19.00,1,81,20170216191
16-02-2017,20.00,1,84,20170216201
16-02-2017,21.00,1,86,20170216211
16-02-2017,22.00,1,79,20170216221
16-02-2017,23.00,1,73,20170216231
17-02-2017,0.00,1,67,20170217001
17-02-2017,1.00,1,56,20170217011
17-02-2017,2.00,1,51,20170217021
17-02-2017,3.00,1,47,20170217031
17-02-2017,4.00,1,41,20170217041
17-02-2017,5.00,1,32,20170217051
17-02-2017,6.00,1,37,20170217061
17-02-2017,7.00,1,46,20170217071
17-02-2017,8.00,1,42,20170217081
17-02-2017,9.00,1,50,20170217091
17-02-2017,10.00,1,62,20170217101
17-02-2017,11.00,1,72,20170217111
17-02-2017,12.00,1,80,20170217121
17-02-2017,13.00,1,71,20170217131
17-02-2017,14.00,1,72,20170217141
17-02-2017,15.00,1,71,20170217151
17-02-2017,16.00,1,67,20170217161
17-02-2017,17.00,1,67,20170217171
17-02-2017,18.00,1,76,20170217181
17-02-2017,19.00,1,79,20170217191
17-02-2017,20.00,1,82,20170217201
17-02-2017,21.00,1,79,20170217211
17-02-2017,22.00,1,67,20170217221
17-02-2017,23.00,1,67,20170217231
18-02-2017,0.00,1,60,20170218001
18-02-2017,1.00,1,54,20170218011
18-02-2017,2.00,1,47,20170218021
18-02-2017,3.00,1,42,20170218031
18-02-2017,4.00,1,35,20170218041
18-02-2017,5.00,1,33,20170218051
18-02-2017,6.00,1,33,20170218061
18-02-2017,7.00,1,33,20170218071
18-02-2017,8.00,1,42,20170218081
18-02-2017,9.00,1,41,20170218091
18-02-2017,10.00,1,69,20170218101
18-02-2017,11.00,1,64,20170218111
18-02-2017,12.00,1,57,20170218121
18-02-2017,13.00,1,55,20170218131
18-02-2017,14.00,1,53,20170218141
18-02-2017,15.00,1,53,20170218151
18-02-2017,16.00,1,49,20170218161
18-02-2017,17.00,1,54,20170218171
18-02-2017,18.00,1,55,20170218181
18-02-2017,19.00,1,59,20170218191
18-02-2017,20.00,1,63,20170218201
18-02-2017,21.00,1,59,20170218211
18-02-2017,22.00,1,57,20170218221
18-02-2017,23.00,1,59,20170218231
19-02-2017,0.00,1,55,20170219001
19-02-2017,1.00,1,44,20170219011
19-02-2017,2.00,1,36,20170219021
19-02-2017,3.00,1,37,20170219031
19-02-2017,4.00,1,31,20170219041
19-02-2017,5.00,1,29,20170219051
19-02-2017,6.00,1,31,20170219061
19-02-2017,7.00,1,31,20170219071
19-02-2017,8.00,1,35,20170219081
19-02-2017,9.00,1,45,20170219091
19-02-2017,10.00,1,52,20170219101
19-02-2017,11.00,1,46,20170219111
19-02-2017,12.00,1,49,20170219121
19-02-2017,13.00,1,49,20170219131
19-02-2017,14.00,1,44,20170219141
19-02-2017,15.00,1,45,20170219151
19-02-2017,16.00,1,46,20170219161
19-02-2017,17.00,1,50,20170219171
19-02-2017,18.00,1,52,20170219181
19-02-2017,19.00,1,61,20170219191
19-02-2017,20.00,1,57,20170219201
19-02-2017,21.00,1,61,20170219211
19-02-2017,22.00,1,62,20170219221
19-02-2017,23.00,1,59,20170219231
20-02-2017,0.00,1,50,20170220001
20-02-2017,1.00,1,42,20170220011
20-02-2017,2.00,1,46,20170220021
20-02-2017,3.00,1,39,20170220031
20-02-2017,4.00,1,35,20170220041
20-02-2017,5.00,1,36,20170220051
20-02-2017,6.00,1,41,20170220061
20-02-2017,7.00,1,47,20170220071
20-02-2017,8.00,1,46,20170220081
20-02-2017,9.00,1,61,20170220091
20-02-2017,10.00,1,72,20170220101
20-02-2017,11.00,1,84,20170220111
20-02-2017,12.00,1,102,20170220121
20-02-2017,13.00,1,88,20170220131
20-02-2017,14.00,1,99,20170220141
20-02-2017,15.00,1,103,20170220151
20-02-2017,16.00,1,89,20170220161
20-02-2017,17.00,1,86,20170220171
20-02-2017,18.00,1,90,20170220181
20-02-2017,19.00,1,98,20170220191
20-02-2017,20.00,1,95,20170220201
20-02-2017,21.00,1,94,20170220211
20-02-2017,22.00,1,90,20170220221
20-02-2017,23.00,1,81,20170220231
21-02-2017,0.00,1,67,20170221001
21-02-2017,1.00,1,60,20170221011
21-02-2017,2.00,1,52,20170221021
21-02-2017,3.00,1,52,20170221031
21-02-2017,4.00,1,45,20170221041
21-02-2017,5.00,1,42,20170221051
21-02-2017,6.00,1,43,20170221061
21-02-2017,7.00,1,48,20170221071
21-02-2017,8.00,1,54,20170221081
21-02-2017,9.00,1,64,20170221091
21-02-2017,10.00,1,78,20170221101
21-02-2017,11.00,1,93,20170221111
21-02-2017,12.00,1,92,20170221121
21-02-2017,13.00,1,76,20170221131
21-02-2017,14.00,1,91,20170221141
21-02-2017,15.00,1,90,20170221151
21-02-2017,16.00,1,87,20170221161
21-02-2017,17.00,1,83,20170221171
21-02-2017,18.00,1,81,20170221181
21-02-2017,19.00,1,89,20170221191
21-02-2017,20.00,1,90,20170221201
21-02-2017,21.00,1,90,20170221211
21-02-2017,22.00,1,85,20170221221
21-02-2017,23.00,1,81,20170221231
22-02-2017,0.00,1,75,20170222001
22-02-2017,1.00,1,62,20170222011
22-02-2017,2.00,1,56,20170222021
22-02-2017,3.00,1,55,20170222031
22-02-2017,4.00,1,42,20170222041
22-02-2017,5.00,1,38,20170222051
22-02-2017,6.00,1,43,20170222061
22-02-2017,7.00,1,47,20170222071
22-02-2017,8.00,1,50,20170222081
22-02-2017,9.00,1,61,20170222091
22-02-2017,10.00,1,71,20170222101
22-02-2017,11.00,1,80,20170222111
22-02-2017,12.00,1,85,20170222121
22-02-2017,13.00,1,72,20170222131
22-02-2017,14.00,1,86,20170222141
22-02-2017,15.00,1,85,20170222151
22-02-2017,16.00,1,77,20170222161
22-02-2017,17.00,1,72,20170222171
22-02-2017,18.00,1,78,20170222181
22-02-2017,19.00,1,91,20170222191
22-02-2017,20.00,1,88,20170222201
22-02-2017,21.00,1,87,20170222211
22-02-2017,22.00,1,84,20170222221
22-02-2017,23.00,1,77,20170222231
23-02-2017,0.00,1,72,20170223001
23-02-2017,1.00,1,57,20170223011
23-02-2017,2.00,1,51,20170223021
23-02-2017,3.00,1,55,20170223031
23-02-2017,4.00,1,47,20170223041
23-02-2017,5.00,1,41,20170223051
23-02-2017,6.00,1,46,20170223061
23-02-2017,7.00,1,47,20170223071
23-02-2017,8.00,1,52,20170223081
23-02-2017,9.00,1,63,20170223091
23-02-2017,10.00,1,84,20170223101
23-02-2017,11.00,1,84,20170223111
23-02-2017,12.00,1,91,20170223121
23-02-2017,13.00,1,78,20170223131
23-02-2017,14.00,1,132,20170223141
23-02-2017,15.00,1,124,20170223151
23-02-2017,16.00,1,113,20170223161
23-02-2017,17.00,1,109,20170223171
23-02-2017,18.00,1,115,20170223181
23-02-2017,19.00,1,124,20170223191
23-02-2017,20.00,1,94,20170223201
23-02-2017,21.00,1,84,20170223211
23-02-2017,22.00,1,85,20170223221
23-02-2017,23.00,1,73,20170223231
24-02-2017,0.00,1,65,20170224001
24-02-2017,1.00,1,64,20170224011
24-02-2017,2.00,1,60,20170224021
24-02-2017,3.00,1,51,20170224031
24-02-2017,4.00,1,45,20170224041
24-02-2017,5.00,1,43,20170224051
24-02-2017,6.00,1,43,20170224061
24-02-2017,7.00,1,45,20170224071
24-02-2017,8.00,1,46,20170224081
24-02-2017,9.00,1,60,20170224091
24-02-2017,10.00,1,67,20170224101
24-02-2017,11.00,1,75,20170224111
24-02-2017,12.00,1,73,20170224121
24-02-2017,13.00,1,73,20170224131
24-02-2017,14.00,1,74,20170224141
24-02-2017,15.00,1,77,20170224151
24-02-2017,16.00,1,70,20170224161
24-02-2017,17.00,1,70,20170224171
24-02-2017,18.00,1,66,20170224181
24-02-2017,19.00,1,74,20170224191
24-02-2017,20.00,1,78,20170224201
24-02-2017,21.00,1,76,20170224211
24-02-2017,22.00,1,71,20170224221
24-02-2017,23.00,1,68,20170224231
25-02-2017,0.00,1,60,20170225001
25-02-2017,1.00,1,54,20170225011
25-02-2017,2.00,1,46,20170225021
25-02-2017,3.00,1,44,20170225031
25-02-2017,4.00,1,35,20170225041
25-02-2017,5.00,1,30,20170225051
25-02-2017,6.00,1,31,20170225061
25-02-2017,7.00,1,30,20170225071
25-02-2017,8.00,1,36,20170225081
25-02-2017,9.00,1,40,20170225091
25-02-2017,10.00,1,47,20170225101
25-02-2017,11.00,1,51,20170225111
25-02-2017,12.00,1,50,20170225121
25-02-2017,13.00,1,45,20170225131
25-02-2017,14.00,1,46,20170225141
25-02-2017,15.00,1,52,20170225151
25-02-2017,16.00,1,49,20170225161
25-02-2017,17.00,1,48,20170225171
25-02-2017,18.00,1,55,20170225181
25-02-2017,19.00,1,57,20170225191
25-02-2017,20.00,1,60,20170225201
25-02-2017,21.00,1,60,20170225211
25-02-2017,22.00,1,60,20170225221
25-02-2017,23.00,1,56,20170225231
26-02-2017,0.00,1,52,20170226001
26-02-2017,1.00,1,42,20170226011
26-02-2017,2.00,1,36,20170226021
26-02-2017,3.00,1,37,20170226031
26-02-2017,4.00,1,33,20170226041
26-02-2017,5.00,1,31,20170226051
26-02-2017,6.00,1,27,20170226061
26-02-2017,7.00,1,33,20170226071
26-02-2017,8.00,1,36,20170226081
26-02-2017,9.00,1,39,20170226091
26-02-2017,10.00,1,49,20170226101
26-02-2017,11.00,1,49,20170226111
26-02-2017,12.00,1,50,20170226121
26-02-2017,13.00,1,50,20170226131
26-02-2017,14.00,1,48,20170226141
26-02-2017,15.00,1,50,20170226151
26-02-2017,16.00,1,51,20170226161
26-02-2017,17.00,1,44,20170226171
26-02-2017,18.00,1,51,20170226181
26-02-2017,19.00,1,57,20170226191
26-02-2017,20.00,1,60,20170226201
26-02-2017,21.00,1,63,20170226211
26-02-2017,22.00,1,58,20170226221
26-02-2017,23.00,1,56,20170226231
27-02-2017,0.00,1,56,20170227001
27-02-2017,1.00,1,45,20170227011
27-02-2017,2.00,1,38,20170227021
27-02-2017,3.00,1,36,20170227031
27-02-2017,4.00,1,38,20170227041
27-02-2017,5.00,1,35,20170227051
27-02-2017,6.00,1,40,20170227061
27-02-2017,7.00,1,44,20170227071
27-02-2017,8.00,1,49,20170227081
27-02-2017,9.00,1,59,20170227091
27-02-2017,10.00,1,72,20170227101
27-02-2017,11.00,1,75,20170227111
27-02-2017,12.00,1,81,20170227121
27-02-2017,13.00,1,77,20170227131
27-02-2017,14.00,1,81,20170227141
27-02-2017,15.00,1,80,20170227151
27-02-2017,16.00,1,78,20170227161
27-02-2017,17.00,1,74,20170227171
27-02-2017,18.00,1,76,20170227181
27-02-2017,19.00,1,80,20170227191
27-02-2017,20.00,1,85,20170227201
27-02-2017,21.00,1,85,20170227211
27-02-2017,22.00,1,82,20170227221
27-02-2017,23.00,1,75,20170227231
28-02-2017,0.00,1,69,20170228001
